country_code,year,population_growth,population_count
BOL,2012,1.600004605,10377676
BOL,2013,1.574598408,10542376
BOL,2014,1.544967683,10706517
BOL,2015,1.512924033,10869730
BOL,2016,1.480132784,11031813
BOL,2017,1.44923493,11192854
BOL,2018,1.421899486,NA
BOL,2019,1.399098368,NA
BRA,1961,2.911132898,74311343
BRA,1962,2.921441247,76514328
BRA,1963,2.908792685,78772657
BRA,1964,2.868006568,81064571
BRA,1965,2.808486296,83373530
BRA,1966,2.748117008,85696505
BRA,1967,2.693166598,88035814
BRA,1968,2.635761681,90387079
BRA,1969,2.576986832,92746614
BRA,1970,2.519725049,95113265
BRA,1971,2.460873859,97482920
BRA,1972,2.408584323,99859383
BRA,1973,2.37506444,102259497
BRA,1974,2.364464303,104706198
BRA,1975,2.368908942,107216205
BRA,1976,2.373059054,109790938
BRA,1977,2.371182563,112425392
BRA,1978,2.369525875,115121153
BRA,1979,2.36685998,117878411
BRA,1980,2.360481344,120694009
BRA,1981,2.355195197,123570327
BRA,1982,2.341853663,126498314
BRA,1983,2.305660293,129448819
BRA,1984,2.24179441,132383568
BRA,1985,2.159941551,135274080
BRA,1986,2.073964874,138108912
BRA,1987,1.994822329,140891602
BRA,1988,1.923234877,143627503
BRA,1989,1.862959145,146328304
BRA,1990,1.811518179,149003223
BRA,1991,1.759418174,151648011
BRA,1992,1.707335299,154259380
BRA,1993,1.664858508,156849078
BRA,1994,1.633793357,159432716
BRA,1995,1.609715254,162019896
